id,end,ip,city,country,born,edu,work,sex,rel,msNotAny,msNotSelf,msMet,msAccident,msShared,msCause,msTeach,msEvery,msPay,msTrainTeach,boreFidget,boreCheer,boreLone,wantLearn,freqCause,pctSuccess,freqAccident,durationCharacter,maxDuration,religion,re.desc,re.ms.pf,re.b.pf,re.subjTime,re.ms.gi,re.b.gi,spiritual,spiritual.desc,sp.ms.pf,sp.b.pf,sp.subjTime,sp.ms.gi,sp.b.gi,ps.ms.pf,ps.b.pf,ps.subjTime,ps.ms.gi,ps.b.gi,rx.ms.pf,rx.b.pf,rx.subjTime,rx.ms.gi,rx.b.gi,pe.desc,pe.ms.pf,pe.b.pf,pe.subjTime,pe.ms.gi,pe.b.gi,wo.ms.pf,wo.b.pf,wo.subjTime,wo.ms.gi,wo.b.gi,meditation,me.ms.pf,me.b.pf,me.subjTime,me.ms.gi,me.b.gi,dd.ms.pf,dd.b.pf,dd.subjTime,dd.ms.gi,dd.b.gi,flow.desc,flow.think,fl.ms.pf,fl.b.pf,ms.flow,flow.ms,fl.subjTime,fl.ms.gi,fl.b.gi,m.training,m.training.desc,m.regular,m.desc,comment
2114248212,"09/28/2012 21:25:55",EU;Norway;Hedmark;Løten,Hedmark,Norway,1985,"Bachelor degree","Graduate student",Male,Single,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,False,False,True,No,"I don't try to cause myself to experience complete mental silence",,"I don't experience complete mental silence accidentally","I have not experienced complete mental silence","I have not experienced complete mental silence",No,,,,,,,No,,,,,,,"Not at all",Frequently,"Subjective time is somewhat faster than actual time.",Inappropriate,Inappropriate,"Not at all",Infrequently,"Subjective time is somewhat faster than actual time.",Inappropriate,Inappropriate,Football,"Not at all",Infrequently,"I am watching the clock.",Inappropriate,Inappropriate,"Not at all","Almost never","Subjective time is somewhat faster than actual time.",Inappropriate,Inappropriate,No,,,,,,"Not at all","Almost never","I am unaware of actual time.",Inappropriate,"Somewhat important","Studying history and philosophy","Rigorous, intensive thinking","Not at all","Not at all",No,No,"I am unaware of actual time.",Inappropriate,Inappropriate,No,,No,,
2054916634,"09/25/2012 19:03:53","NA;United States;Louisiana;Houma","Houma, LA",USA,1996,"Less than high school degree",Student,Male,Single,"Agree somewhat","Agree somewhat","Not sure","Agree somewhat","Disagree somewhat",Disagree,"Disagree somewhat","Not sure","Disagree somewhat",Disagree,True,False,True,Yes,Weekly,25,Infrequently,"Sometimes moments and sometimes continuous (e.g. isolated seconds and sometimes ten seconds or longer)","1-2 minutes",No,,,,,,,No,,,,,,,Infrequently,Frequently,"Subjective time is somewhat slower than actual time.","Somewhat important","Not sure",Frequently,Infrequently,"Subjective time is somewhat slower than actual time.",Important,"Somewhat inappropriate",Swimming,Frequently,"Almost never","I am unaware of actual time.","Not sure","Somewhat inappropriate",Infrequently,Frequently,"I am unaware of actual time.",Inappropriate,"Not sure",No,,,,,,Frequently,"Not at all","I am unaware of actual time.","Not sure","Somewhat inappropriate",Gaming,"A little thinking",Frequently,"Not at all","Yes, somewhat",Yes,"Subjective time is somewhat faster than actual time.","Somewhat important","Not sure",No,,No,,
2054652457,"09/25/2012 17:37:32","NA;United States;Colorado;Aurora","Topeka, KS",USA,1990,"Bachelor degree","Graduate school student",Male,Single,Disagree,Disagree,Agree,Agree,Agree,Agree,"Agree somewhat",Agree,"Disagree somewhat",Disagree,True,False,False,"I know how to cause myself to experience complete mental silence.",Daily,35,Infrequently,"Sometimes moments and sometimes continuous (e.g. isolated seconds and sometimes ten seconds or longer)","More than 10 minutes",No,,,,,,,No,,,,,,,"Almost never","Almost never","Subjective time is somewhat faster than actual time.","Not sure",Inappropriate,"Every time",Infrequently,"Subjective time is somewhat slower than actual time.","Somewhat important","Not sure","Hiking in the mountains",Infrequently,"Not at all","Subjective time is somewhat faster than actual time.","Not sure",Inappropriate,"Almost never",Infrequently,"Subjective time is somewhat faster than actual time.","Somewhat inappropriate","Somewhat inappropriate",Yes,"Every time",Infrequently,"Subjective time is somewhat slower than actual time.",Important,Inappropriate,"Almost never","Not at all","Subjective time is somewhat faster than actual time.","Not sure","Not sure","Researching lucid dreaming","Rigorous, intensive thinking","Not at all","Not at all","Not sure / maybe","Yes, somewhat","I am unaware of actual time.","Somewhat inappropriate",Inappropriate,No,,No,"Trying to obtain complete mental silence or holding my focus on a single object","Interesting topic, I am curious about the overall results."
2029943380,"09/22/2012 10:39:36",AS;India;Maharashtra;Mumbai,"MUMBAI, MAHARASHTRA",INDIA,1984,"Graduate degree",ENGINEERING,Male,Single,"Disagree somewhat","Disagree somewhat","Agree somewhat","Not sure","Not sure","Disagree somewhat",Disagree,"Agree somewhat","Not sure",Disagree,True,False,"Not sure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019890774,"09/20/2012 01:58:54","NA;United States;Illinois;Chicago","Chicago, IL",USA,1996,"Less than high school degree",Student,Female,Single,"Not sure","Not sure",Disagree,"Agree somewhat",Disagree,Disagree,Disagree,"Not sure","Disagree somewhat",Disagree,"Not sure","Not sure","Not sure",No,"I don't try to cause myself to experience complete mental silence",,Infrequently,"Mostly moments (e.g. an isolated second or two)","A moment (e.g., a second or shorter)",Yes,Christianity,"Not at all",Frequently,"I am watching the clock.","Not sure",Inappropriate,No,,,,,,,"Not at all",Frequently,"I am watching the clock.","Not sure","Somewhat inappropriate",Infrequently,"Almost never","Subjective time is somewhat faster than actual time.","Somewhat important",Inappropriate,Tennis,Frequently,Infrequently,"Subjective time is somewhat faster than actual time.","Somewhat important","Somewhat inappropriate","Almost never","Every time","I am watching the clock.","Not sure","Somewhat inappropriate",No,,,,,,Infrequently,"Almost never","Subjective time is typical.","Somewhat inappropriate",Inappropriate,Drawing,"A little thinking",Infrequently,"Almost never",No,No,"Subjective time is somewhat faster than actual time.","Somewhat inappropriate",Inappropriate,No,,No,,"When you experience ""complete mental silence,"" this means that you are not aware of the passage of time; how, then, are we supposed to know how much actual time our longest experience of complete mental silence lasted? Also, if I think that only 15 minutes have gone by when in actuality it was 30 minutes, does that mean subjective time is faster or slower than real time? It is unclear. You could think it was faster because 15 minutes have gone by when it was 30 and 15 is less than 30, but you could also think it was slower because you perceived time as being slower."
2009348927,"09/18/2012 15:12:24","NA;United States;Illinois;Chicago","Chicago, Il",USA,1996,"Less than high school degree",,Female,"In a long-term relationship (i.e. together more than a year)","Agree somewhat",Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,"Disagree somewhat",Disagree,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006924559,"09/17/2012 12:40:00","EU;United Kingdom;Edinburgh, City of;Edinburgh",Edinburgh,UK,1971,"Graduate degree",Self-Employed,Male,"In a long-term relationship (i.e. together more than a year)",Disagree,Disagree,Agree,Disagree,"Not sure","Agree somewhat","Not sure","Agree somewhat","Not sure","Not sure",True,False,False,"I know how to cause myself to experience complete mental silence.",Infrequently,60,"I don't experience complete mental silence accidentally","Mostly continuous (e.g. usually ten seconds or longer)","More than 10 minutes",No,None,,,,"Not sure","Not sure",No,,,,,,,Infrequently,"Not at all","Subjective time is somewhat slower than actual time.","Somewhat important",Inappropriate,Infrequently,"Not at all","I am unaware of actual time.","Somewhat important",Inappropriate,cycling,"Almost never","Not at all","I am watching the clock.","Not sure",Inappropriate,"Almost never","Not at all","Subjective time is somewhat faster than actual time.","Somewhat important",Inappropriate,Yes,Frequently,"Not at all","I am unaware of actual time.","Somewhat important",Inappropriate,"Not at all","Not at all","I am unaware of actual time.",Inappropriate,Inappropriate,"creative tasks","Some moderate thinking",Frequently,"Not at all",Yes,No,"I am unaware of actual time.","Not sure",Inappropriate,Yes,"vipassana (in the tradition of S.N. Goenka)",No,"1 hour sitting, cross-legged, closed posture, closed eyes.   To begin calming mind: anapana (observation of respiration, centred below the nostrils and above the upper lip).  For remainder of duration vipassansa: focus on bodily sensations while moving attention systemically throughout body.   Observing mental contents in response to physical sensations.   Observing so called ""sense doors"": hearing, seeing, touch, smell, taste (if present), consciousness (so called ""mind sense"" = perception + cognition -> resulting mental phenomenon).",no
2000839564,"09/14/2012 20:34:49","NA;United States;California;La Jolla","La Jolla, Ca",USA,1949,"Graduate degree","Retired hospital administrator",Female,Single,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,"Disagree somewhat",Disagree,"Disagree somewhat","Disagree somewhat",False,False,True,"I know how to cause myself to experience complete mental silence.",Daily,,Daily,"Mostly continuous (e.g. usually ten seconds or longer)","More than 10 minutes",No,,,,,,,Yes,"spiritual study and reflection",Frequently,"Almost never","I am unaware of actual time.","Somewhat important",Inappropriate,Frequently,Infrequently,"I am unaware of actual time.",Important,Inappropriate,Frequently,Frequently,"Subjective time is somewhat slower than actual time.","Somewhat important","Not sure",walking,Frequently,Infrequently,"Subjective time is somewhat faster than actual time.","Somewhat important",Inappropriate,Infrequently,Infrequently,"Subjective time is somewhat faster than actual time.","Somewhat important",Inappropriate,Yes,Frequently,Infrequently,"I am unaware of actual time.",Important,Inappropriate,Frequently,Frequently,"Subjective time is somewhat slower than actual time.","Not sure","Not sure","data analysis","Rigorous, intensive thinking",Frequently,Infrequently,Yes,"Yes, somewhat","I am unaware of actual time.","Not sure",Inappropriate,Yes,"American and other forms of buddhism",Yes,"First I wash  my face and brush my teeth then greet the day and all the buddhas; then I strike a gong 3x; do breathing exercises; visualize my ideal day; give thanks for all that I have; pay homage to rhe medicine buddha; conduct healing chakra meditation; read a daily meditation; dedicate the merit gathered to the benefit of all sentient beings; bow and strike the gong 3x.","i would be intrested in the hypothesis and results."
1998925316,"09/14/2012 00:09:55","EU;United Kingdom;Reading;Reading",london,uk,1988,"Graduate degree",student,Female,Single,"Disagree somewhat","Disagree somewhat","Not sure","Agree somewhat","Disagree somewhat","Disagree somewhat","Disagree somewhat","Not sure","Not sure",Disagree,True,False,False,No,"I don't try to cause myself to experience complete mental silence",,Infrequently,"Sometimes moments and sometimes continuous (e.g. isolated seconds and sometimes ten seconds or longer)","10 seconds",Yes,christianity,Infrequently,"Almost never","Subjective time is typical.","Somewhat inappropriate",Inappropriate,Yes,"prayer, worship","Almost never","Not at all","Subjective time is typical.","Somewhat inappropriate",Inappropriate,Infrequently,"Not at all","I am unaware of actual time.","Not sure",Inappropriate,Infrequently,Infrequently,"I am unaware of actual time.","Not sure","Somewhat inappropriate",swimming,Frequently,"Not at all","I am unaware of actual time.",Important,Inappropriate,Infrequently,Frequently,"Subjective time is somewhat slower than actual time.","Not sure","Somewhat inappropriate",No,,,,,,Infrequently,Infrequently,"Subjective time is typical.","Not sure",Important,"playing guitar",None,Frequently,"Not at all","Not sure / maybe","Not sure / maybe","I am unaware of actual time.","Somewhat important",Inappropriate,No,,No,,"interesting study!"
1997079379,"09/13/2012 03:42:03",OC;Australia;Victoria;Melbourne,,Australia,1988,"Some college but no degree",,Female,Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993866025,"09/11/2012 03:31:30","NA;United States;Utah;Draper",,,,,,,,"Not sure","Agree somewhat",Agree,"Agree somewhat","Not sure",Disagree,Disagree,"Not sure",Disagree,Disagree,True,"Not sure",True,"Not sure","I don't try to cause myself to experience complete mental silence",0,Infrequently,"Mostly moments (e.g. an isolated second or two)","10 seconds",Yes,Mormonism,"Almost never",Infrequently,"Subjective time is somewhat slower than actual time.",Inappropriate,"Somewhat inappropriate",Yes,Taoist/Buddhist,"Almost never","Almost never","Subjective time is somewhat slower than actual time.",Important,"Not sure","Not at all",Frequently,"Subjective time is somewhat slower than actual time.",Inappropriate,"Somewhat inappropriate","Almost never",Frequently,"Subjective time is somewhat faster than actual time.","Somewhat important","Somewhat important",Dance,"Almost never","Almost never","Subjective time is typical.","Somewhat important","Somewhat inappropriate","Not at all","Almost never","Subjective time is somewhat faster than actual time.",Inappropriate,"Somewhat inappropriate",Yes,Infrequently,"Almost never","I am unaware of actual time.",Important,Inappropriate,"Not at all","Almost never","I am unaware of actual time.",Inappropriate,"Not sure",Piano,"Some moderate thinking",Frequently,Infrequently,"Not sure / maybe",Yes,"Subjective time is typical.","Somewhat important","Somewhat inappropriate",Yes,"Just from Buddhist friends",No,"Detaching the emotions connected to my thoughts",
1988664385,"09/10/2012 02:07:20","NA;United States;Illinois;Evanston","evanston illinois",USA,1994,"High school degree or equivalent (e.g., GED)",student,,Other,Disagree,Disagree,"Not sure",Agree,Agree,Agree,"Not sure",Agree,Disagree,Disagree,False,"Not sure",True,Yes,Weekly,80,Daily,"Mostly continuous (e.g. usually ten seconds or longer)","More than 10 minutes",Yes,,Infrequently,Infrequently,"Subjective time is typical.","Somewhat inappropriate","Somewhat inappropriate",No,,,,,,,"Not at all","Almost never","Subjective time is typical.",Inappropriate,Inappropriate,Infrequently,Frequently,"Subjective time is typical.","Somewhat important",Inappropriate,,Infrequently,"Not at all","I am unaware of actual time.","Not sure",Inappropriate,Frequently,Frequently,"Subjective time is typical.","Somewhat inappropriate","Somewhat inappropriate",No,,,,,,"Every time",,"I am unaware of actual time.","Not sure","Not sure","playing lacrosse","Rigorous, intensive thinking","Not at all","Not at all",No,"Yes, somewhat","Subjective time is typical.",Inappropriate,Inappropriate,No,,No,,
